Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,04-04-2024 16:21:17,04-04-2024 16:21:57,39.932s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,04-04-2024 16:21:17,04-04-2024 16:21:57,39.747s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,04-04-2024 16:21:17,04-04-2024 16:21:43,25.615s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:21:43,04-04-2024 16:21:46,3.005s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,04-04-2024 16:21:46,04-04-2024 16:21:48,2.232s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,04-04-2024 16:21:48,04-04-2024 16:21:51,2.337s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,04-04-2024 16:21:51,04-04-2024 16:21:53,2.049s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,04-04-2024 16:21:53,04-04-2024 16:21:54,1.282s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:21:54,04-04-2024 16:21:57,3.010s,PASSED
