Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,13-04-2024 18:46:04,13-04-2024 18:47:21,1m - 16.862s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,13-04-2024 18:46:04,13-04-2024 18:47:21,1m - 16.281s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:46:05,13-04-2024 18:47:05,59.395s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:05,13-04-2024 18:47:08,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:47:08,13-04-2024 18:47:11,2.837s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,13-04-2024 18:47:11,13-04-2024 18:47:14,2.986s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,13-04-2024 18:47:14,13-04-2024 18:47:16,2.183s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,13-04-2024 18:47:16,13-04-2024 18:47:17,1.699s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:17,13-04-2024 18:47:20,3.018s,PASSED
