Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 09:36:37,15-04-2024 09:38:09,1m - 31.452s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 09:36:39,15-04-2024 09:38:09,1m - 29.697s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 09:36:42,15-04-2024 09:37:54,1m - 12.546s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:54,15-04-2024 09:37:57,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 09:37:57,15-04-2024 09:38:00,2.368s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 09:38:00,15-04-2024 09:38:02,2.468s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,15-04-2024 09:38:02,15-04-2024 09:38:04,2.241s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,15-04-2024 09:38:04,15-04-2024 09:38:06,1.268s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:38:06,15-04-2024 09:38:09,3.018s,PASSED
