Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LoginLogout,Chrome 123.0.0.0,,,15-04-2024 11:40:52,15-04-2024 11:44:25,3m - 32.938s,PASSED
,,,,,,,
Test Cases/Login/Login_Success,Chrome 123.0.0.0,,,15-04-2024 11:40:53,15-04-2024 11:41:48,55.271s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,15-04-2024 11:40:53,15-04-2024 11:40:56,2.505s,PASSED
navigateToUrl(url_login),Chrome 123.0.0.0,,,15-04-2024 11:40:56,15-04-2024 11:41:30,34.099s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:41:30,15-04-2024 11:41:33,3.082s,PASSED
"takeScreenshotAsCheckpoint(""Before Login"")",Chrome 123.0.0.0,,,15-04-2024 11:41:33,15-04-2024 11:41:34,1.198s,PASSED
"setText(findTestObject(""field_username""), valid_username)",Chrome 123.0.0.0,,,15-04-2024 11:41:34,15-04-2024 11:41:37,2.911s,PASSED
"setText(findTestObject(""field_password""), valid_password)",Chrome 123.0.0.0,,,15-04-2024 11:41:37,15-04-2024 11:41:40,2.830s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.0.0,,,15-04-2024 11:41:40,15-04-2024 11:41:41,1.468s,PASSED
delay(5),Chrome 123.0.0.0,,,15-04-2024 11:41:41,15-04-2024 11:41:46,5.021s,PASSED
"takeScreenshotAsCheckpoint(""After Login"")",Chrome 123.0.0.0,,,15-04-2024 11:41:46,15-04-2024 11:41:48,1.673s,PASSED
,,,,,,,
Test Cases/Login/Login_Failed,Chrome 123.0.0.0,,,15-04-2024 11:41:48,15-04-2024 11:42:22,34.459s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,15-04-2024 11:41:48,15-04-2024 11:41:50,1.800s,PASSED
navigateToUrl(url_login),Chrome 123.0.0.0,,,15-04-2024 11:41:50,15-04-2024 11:42:09,19.416s,PASSED
delay(0),Chrome 123.0.0.0,,,15-04-2024 11:42:09,15-04-2024 11:42:09,0.009s,PASSED
"takeScreenshotAsCheckpoint(""Before Login Failed"", [])",Chrome 123.0.0.0,,,15-04-2024 11:42:09,15-04-2024 11:42:11,1.949s,PASSED
"setText(findTestObject(""field_username""), invalid_username)",Chrome 123.0.0.0,,,15-04-2024 11:42:11,15-04-2024 11:42:14,2.773s,PASSED
"setText(findTestObject(""field_password""), invalid_password)",Chrome 123.0.0.0,,,15-04-2024 11:42:14,15-04-2024 11:42:17,2.785s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.0.0,,,15-04-2024 11:42:17,15-04-2024 11:42:18,1.417s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:42:18,15-04-2024 11:42:21,3.015s,PASSED
"verifyElementPresent(findTestObject(""verify_loginFailed""), 2)",Chrome 123.0.0.0,,,15-04-2024 11:42:21,15-04-2024 11:42:22,0.400s,PASSED
"takeScreenshotAsCheckpoint(""After Login Failed"", [])",Chrome 123.0.0.0,,,15-04-2024 11:42:22,15-04-2024 11:42:22,0.711s,PASSED
,,,,,,,
Test Cases/Login/Logout_Success,Chrome 123.0.0.0,,,15-04-2024 11:42:22,15-04-2024 11:43:06,43.540s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:42:23,15-04-2024 11:42:56,33.474s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:42:56,15-04-2024 11:42:59,3.013s,PASSED
"click(findTestObject(""dropdow_logout""))",Chrome 123.0.0.0,,,15-04-2024 11:42:59,15-04-2024 11:43:00,1.378s,PASSED
"click(findTestObject(""btn_logout""))",Chrome 123.0.0.0,,,15-04-2024 11:43:00,15-04-2024 11:43:03,2.469s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:43:03,15-04-2024 11:43:06,3.015s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Failed,Chrome 123.0.0.0,,,15-04-2024 11:43:06,15-04-2024 11:43:39,33.002s,PASSED
"callTestCase(findTestCase(""Login/Login_Failed""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:43:06,15-04-2024 11:43:39,32.875s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Success,Chrome 123.0.0.0,,,15-04-2024 11:43:39,15-04-2024 11:44:25,46.349s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:43:39,15-04-2024 11:44:16,37.011s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:44:16,15-04-2024 11:44:19,3.016s,PASSED
"setText(findTestObject(""searchBox_menu""), ""Admin"")",Chrome 123.0.0.0,,,15-04-2024 11:44:19,15-04-2024 11:44:22,2.747s,PASSED
"verifyElementPresent(findTestObject(""verify_searchMenu""), 0)",Chrome 123.0.0.0,,,15-04-2024 11:44:22,15-04-2024 11:44:22,0.444s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:44:22,15-04-2024 11:44:25,3.005s,PASSED
