Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 15:28:49,15-04-2024 15:30:12,1m - 22.111s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 15:28:50,15-04-2024 15:30:12,1m - 21.538s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:28:51,15-04-2024 15:29:57,1m - 6.127s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:57,15-04-2024 15:30:00,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:30:00,15-04-2024 15:30:02,2.489s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:30:02,15-04-2024 15:30:05,2.733s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 15:30:05,15-04-2024 15:30:07,2.063s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 15:30:07,15-04-2024 15:30:09,1.558s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:30:09,15-04-2024 15:30:12,3.021s,PASSED
