Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 14:33:35,15-04-2024 14:34:50,1m - 14.948s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 14:33:35,15-04-2024 14:34:50,1m - 14.347s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:33:36,15-04-2024 14:34:35,58.579s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:34:35,15-04-2024 14:34:38,3.008s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:34:38,15-04-2024 14:34:40,2.261s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 14:34:40,15-04-2024 14:34:43,2.837s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 14:34:43,15-04-2024 14:34:45,2.497s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 14:34:45,15-04-2024 14:34:47,1.341s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:34:47,15-04-2024 14:34:50,3.018s,PASSED
