Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 14:58:28,15-04-2024 15:00:07,1m - 38.985s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 14:58:30,15-04-2024 15:00:07,1m - 37.955s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:58:31,15-04-2024 14:59:51,1m - 20.787s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:59:51,15-04-2024 14:59:54,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:59:54,15-04-2024 14:59:57,2.551s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 14:59:57,15-04-2024 14:59:59,2.461s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,15-04-2024 14:59:59,15-04-2024 15:00:03,3.918s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,15-04-2024 15:00:03,15-04-2024 15:00:04,1.068s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:04,15-04-2024 15:00:07,3.008s,PASSED
