Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 11:51:13,15-04-2024 11:53:02,1m - 49.010s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 11:51:13,15-04-2024 11:53:02,1m - 48.444s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:51:15,15-04-2024 11:52:47,1m - 32.860s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:47,15-04-2024 11:52:50,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:52:50,15-04-2024 11:52:53,2.587s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 11:52:53,15-04-2024 11:52:55,2.398s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 11:52:55,15-04-2024 11:52:57,2.067s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 11:52:57,15-04-2024 11:52:59,1.391s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:59,15-04-2024 11:53:02,3.020s,PASSED
