Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 13:58:18,15-04-2024 13:59:59,1m - 41.792s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 13:58:18,15-04-2024 13:59:59,1m - 41.323s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:58:19,15-04-2024 13:59:44,1m - 25.114s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:59:44,15-04-2024 13:59:47,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:59:47,15-04-2024 13:59:49,2.579s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 13:59:49,15-04-2024 13:59:53,3.309s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,15-04-2024 13:59:53,15-04-2024 13:59:55,2.142s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,15-04-2024 13:59:55,15-04-2024 13:59:56,1.495s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:59:56,15-04-2024 13:59:59,3.005s,PASSED
