Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,05-04-2024 10:37:02,05-04-2024 10:37:42,39.325s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,05-04-2024 10:37:03,05-04-2024 10:37:42,39.113s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:37:03,05-04-2024 10:37:28,25.203s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:37:28,05-04-2024 10:37:31,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:37:31,05-04-2024 10:37:33,2.201s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,05-04-2024 10:37:33,05-04-2024 10:37:35,1.973s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,05-04-2024 10:37:35,05-04-2024 10:37:37,2.010s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,05-04-2024 10:37:37,05-04-2024 10:37:39,1.383s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:37:39,05-04-2024 10:37:42,3.010s,PASSED
