Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 11:48:54,15-04-2024 11:50:47,1m - 53.765s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 11:48:54,15-04-2024 11:50:47,1m - 53.269s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:55,15-04-2024 11:50:30,1m - 35.448s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:30,15-04-2024 11:50:33,3.022s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:50:33,15-04-2024 11:50:38,4.296s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 11:50:38,15-04-2024 11:50:40,2.679s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 11:50:40,15-04-2024 11:50:43,2.649s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 11:50:43,15-04-2024 11:50:44,1.481s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:44,15-04-2024 11:50:47,3.009s,PASSED
