Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 11:48:29,15-04-2024 11:50:55,2m - 26.526s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 11:48:29,15-04-2024 11:50:55,2m - 25.978s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:31,15-04-2024 11:50:40,2m - 9.723s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:40,15-04-2024 11:50:43,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:50:43,15-04-2024 11:50:46,2.404s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 11:50:46,15-04-2024 11:50:48,2.458s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,15-04-2024 11:50:48,15-04-2024 11:50:51,2.515s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,15-04-2024 11:50:51,15-04-2024 11:50:52,1.555s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:52,15-04-2024 11:50:55,3.011s,PASSED
