Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 15:40:32,15-04-2024 15:41:41,1m - 9.070s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 15:40:32,15-04-2024 15:41:41,1m - 8.668s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:40:33,15-04-2024 15:41:26,52.914s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:41:26,15-04-2024 15:41:29,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:41:29,15-04-2024 15:41:32,2.727s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:41:32,15-04-2024 15:41:34,2.614s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,15-04-2024 15:41:34,15-04-2024 15:41:36,2.179s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,15-04-2024 15:41:36,15-04-2024 15:41:38,1.626s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:41:38,15-04-2024 15:41:41,3.011s,PASSED
