Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,05-04-2024 10:28:15,05-04-2024 10:28:57,41.435s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,05-04-2024 10:28:16,05-04-2024 10:28:57,41.236s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:28:16,05-04-2024 10:28:43,26.968s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:28:43,05-04-2024 10:28:46,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:28:46,05-04-2024 10:28:48,2.181s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 10:28:48,05-04-2024 10:28:51,2.388s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,05-04-2024 10:28:51,05-04-2024 10:28:53,1.999s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,05-04-2024 10:28:53,05-04-2024 10:28:54,1.310s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:28:54,05-04-2024 10:28:57,3.006s,PASSED
