Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.6312.88,,,04-04-2024 16:28:01,04-04-2024 16:28:37,36.043s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.6312.88,,,04-04-2024 16:28:01,04-04-2024 16:28:37,35.888s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.88,,,04-04-2024 16:28:01,04-04-2024 16:28:25,24.230s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:28:25,04-04-2024 16:28:28,3.008s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.6312.88,,,04-04-2024 16:28:28,04-04-2024 16:28:30,1.909s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.6312.88,,,04-04-2024 16:28:30,04-04-2024 16:28:32,1.536s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.6312.88,,,04-04-2024 16:28:32,04-04-2024 16:28:33,1.518s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.6312.88,,,04-04-2024 16:28:33,04-04-2024 16:28:34,0.431s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:28:34,04-04-2024 16:28:37,3.016s,PASSED
