Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_AddEmployee,Chrome 123.0.0.0,,,16-04-2024 09:39:45,16-04-2024 09:40:29,43.901s,PASSED
,,,,,,,
Test Cases/Menu_PIM/Navigate_AddEmployee,Chrome 123.0.0.0,,,16-04-2024 09:39:46,16-04-2024 09:40:29,43.609s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,16-04-2024 09:39:46,16-04-2024 09:40:16,30.229s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:40:16,16-04-2024 09:40:19,3.014s,PASSED
"click(findTestObject(""F_Menu_PIM/menu_pim""))",Chrome 123.0.0.0,,,16-04-2024 09:40:19,16-04-2024 09:40:22,2.209s,PASSED
"click(findTestObject(""F_Menu_PIM/tab_addEmployee""))",Chrome 123.0.0.0,,,16-04-2024 09:40:22,16-04-2024 09:40:25,3.273s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Add Employee"")",Chrome 123.0.0.0,,,16-04-2024 09:40:25,16-04-2024 09:40:26,1.369s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:40:26,16-04-2024 09:40:29,3.016s,PASSED
