Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LoginLogout,Chrome 123.0.0.0,,,13-04-2024 19:36:50,13-04-2024 19:40:16,3m - 25.455s,PASSED
,,,,,,,
Test Cases/Login/Login_Success,Chrome 123.0.0.0,,,13-04-2024 19:36:50,13-04-2024 19:37:33,42.151s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,13-04-2024 19:36:51,13-04-2024 19:36:53,2.602s,PASSED
navigateToUrl(url_login),Chrome 123.0.0.0,,,13-04-2024 19:36:53,13-04-2024 19:37:15,21.891s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:37:15,13-04-2024 19:37:18,3.081s,PASSED
"takeScreenshotAsCheckpoint(""Before Login"")",Chrome 123.0.0.0,,,13-04-2024 19:37:18,13-04-2024 19:37:19,1.054s,PASSED
"setText(findTestObject(""field_username""), valid_username)",Chrome 123.0.0.0,,,13-04-2024 19:37:19,13-04-2024 19:37:22,2.900s,PASSED
"setText(findTestObject(""field_password""), valid_password)",Chrome 123.0.0.0,,,13-04-2024 19:37:22,13-04-2024 19:37:25,2.783s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.0.0,,,13-04-2024 19:37:25,13-04-2024 19:37:27,1.479s,PASSED
delay(5),Chrome 123.0.0.0,,,13-04-2024 19:37:27,13-04-2024 19:37:32,5.025s,PASSED
"takeScreenshotAsCheckpoint(""After Login"")",Chrome 123.0.0.0,,,13-04-2024 19:37:32,13-04-2024 19:37:33,0.840s,PASSED
,,,,,,,
Test Cases/Login/Login_Failed,Chrome 123.0.0.0,,,13-04-2024 19:37:33,13-04-2024 19:38:08,35.090s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,13-04-2024 19:37:33,13-04-2024 19:37:35,2.047s,PASSED
navigateToUrl(url_login),Chrome 123.0.0.0,,,13-04-2024 19:37:35,13-04-2024 19:37:53,18.549s,PASSED
delay(0),Chrome 123.0.0.0,,,13-04-2024 19:37:53,13-04-2024 19:37:53,0.011s,PASSED
"takeScreenshotAsCheckpoint(""Before Login Failed"", [])",Chrome 123.0.0.0,,,13-04-2024 19:37:53,13-04-2024 19:37:55,1.735s,PASSED
"setText(findTestObject(""field_username""), invalid_username)",Chrome 123.0.0.0,,,13-04-2024 19:37:55,13-04-2024 19:37:58,2.819s,PASSED
"setText(findTestObject(""field_password""), invalid_password)",Chrome 123.0.0.0,,,13-04-2024 19:37:58,13-04-2024 19:38:01,2.846s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.0.0,,,13-04-2024 19:38:01,13-04-2024 19:38:03,2.744s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:38:03,13-04-2024 19:38:07,3.021s,PASSED
"verifyElementPresent(findTestObject(""verify_loginFailed""), 2)",Chrome 123.0.0.0,,,13-04-2024 19:38:07,13-04-2024 19:38:07,0.366s,PASSED
"takeScreenshotAsCheckpoint(""After Login Failed"", [])",Chrome 123.0.0.0,,,13-04-2024 19:38:07,13-04-2024 19:38:08,0.737s,PASSED
,,,,,,,
Test Cases/Login/Logout_Success,Chrome 123.0.0.0,,,13-04-2024 19:38:08,13-04-2024 19:38:55,47.631s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 19:38:08,13-04-2024 19:38:45,37.436s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:38:45,13-04-2024 19:38:48,3.019s,PASSED
"click(findTestObject(""dropdow_logout""))",Chrome 123.0.0.0,,,13-04-2024 19:38:48,13-04-2024 19:38:50,1.423s,PASSED
"click(findTestObject(""btn_logout""))",Chrome 123.0.0.0,,,13-04-2024 19:38:50,13-04-2024 19:38:52,2.530s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:38:52,13-04-2024 19:38:55,3.014s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Failed,Chrome 123.0.0.0,,,13-04-2024 19:38:55,13-04-2024 19:39:29,33.473s,PASSED
"callTestCase(findTestCase(""Login/Login_Failed""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 19:38:55,13-04-2024 19:39:29,33.319s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Success,Chrome 123.0.0.0,,,13-04-2024 19:39:29,13-04-2024 19:40:16,46.792s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 19:39:29,13-04-2024 19:40:06,37.388s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:40:06,13-04-2024 19:40:09,3.012s,PASSED
"setText(findTestObject(""searchBox_menu""), ""Admin"")",Chrome 123.0.0.0,,,13-04-2024 19:40:09,13-04-2024 19:40:12,2.775s,PASSED
"verifyElementPresent(findTestObject(""verify_searchMenu""), 0)",Chrome 123.0.0.0,,,13-04-2024 19:40:12,13-04-2024 19:40:13,0.425s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 19:40:13,13-04-2024 19:40:16,3.005s,PASSED
