Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 15:26:35,15-04-2024 15:27:36,1m - 0.685s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 15:26:35,15-04-2024 15:27:36,1m - 0.316s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:26:36,15-04-2024 15:27:21,44.731s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:27:21,15-04-2024 15:27:24,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:27:24,15-04-2024 15:27:26,2.513s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:27:26,15-04-2024 15:27:29,2.875s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,15-04-2024 15:27:29,15-04-2024 15:27:31,2.215s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,15-04-2024 15:27:31,15-04-2024 15:27:33,1.353s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:27:33,15-04-2024 15:27:36,3.008s,PASSED
