Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 13:55:46,15-04-2024 13:57:07,1m - 20.792s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 13:55:47,15-04-2024 13:57:07,1m - 20.513s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:55:47,15-04-2024 13:56:52,1m - 4.611s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:56:52,15-04-2024 13:56:55,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:56:55,15-04-2024 13:56:57,2.731s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:56:57,15-04-2024 13:57:00,2.592s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,15-04-2024 13:57:00,15-04-2024 13:57:03,2.732s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,15-04-2024 13:57:03,15-04-2024 13:57:04,1.333s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:57:04,15-04-2024 13:57:07,3.015s,PASSED
