Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,13-04-2024 18:45:47,13-04-2024 18:47:19,1m - 31.294s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,13-04-2024 18:45:48,13-04-2024 18:47:19,1m - 30.512s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:45:49,13-04-2024 18:47:02,1m - 12.848s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:02,13-04-2024 18:47:05,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:47:05,13-04-2024 18:47:08,2.619s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,13-04-2024 18:47:08,13-04-2024 18:47:12,3.780s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,13-04-2024 18:47:12,13-04-2024 18:47:14,2.243s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,13-04-2024 18:47:14,13-04-2024 18:47:16,1.602s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:16,13-04-2024 18:47:19,3.014s,PASSED
