Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,04-04-2024 16:20:19,04-04-2024 16:21:07,47.449s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,04-04-2024 16:20:19,04-04-2024 16:21:07,47.280s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,04-04-2024 16:20:19,04-04-2024 16:20:52,32.957s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:20:52,04-04-2024 16:20:55,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,04-04-2024 16:20:55,04-04-2024 16:20:58,2.197s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,04-04-2024 16:20:58,04-04-2024 16:21:00,2.518s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,04-04-2024 16:21:00,04-04-2024 16:21:02,2.053s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,04-04-2024 16:21:02,04-04-2024 16:21:03,1.306s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:21:03,04-04-2024 16:21:07,3.007s,PASSED
