Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 14:58:21,15-04-2024 15:00:49,2m - 28.002s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 14:59:20,15-04-2024 15:00:49,1m - 29.854s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:59:20,15-04-2024 15:00:35,1m - 14.935s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:35,15-04-2024 15:00:38,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:00:38,15-04-2024 15:00:40,2.432s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:00:40,15-04-2024 15:00:43,2.741s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 15:00:43,15-04-2024 15:00:45,2.209s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 15:00:45,15-04-2024 15:00:46,1.482s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:46,15-04-2024 15:00:49,3.019s,PASSED
