Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 14:58:43,15-04-2024 15:00:58,2m - 14.881s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 14:58:44,15-04-2024 15:00:58,2m - 14.526s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:58:45,15-04-2024 15:00:22,1m - 37.104s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:22,15-04-2024 15:00:25,3.013s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:00:25,15-04-2024 15:00:41,16.146s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:00:41,15-04-2024 15:00:50,8.866s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,15-04-2024 15:00:50,15-04-2024 15:00:54,4.001s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,15-04-2024 15:00:54,15-04-2024 15:00:55,1.613s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:55,15-04-2024 15:00:58,3.013s,PASSED
