Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:42:50,15-04-2024 15:43:59,1m - 9.384s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:42:50,15-04-2024 15:43:59,1m - 9.114s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:42:51,15-04-2024 15:43:44,53.652s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:44,15-04-2024 15:43:47,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:43:47,15-04-2024 15:43:50,2.381s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:43:50,15-04-2024 15:43:53,3.033s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,15-04-2024 15:43:53,15-04-2024 15:43:55,2.155s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,15-04-2024 15:43:55,15-04-2024 15:43:56,1.260s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:56,15-04-2024 15:43:59,3.006s,PASSED
