Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,05-04-2024 10:45:04,05-04-2024 10:45:59,55.124s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,05-04-2024 10:45:04,05-04-2024 10:45:59,54.939s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:45:05,05-04-2024 10:45:45,40.868s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:45:45,05-04-2024 10:45:48,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:45:48,05-04-2024 10:45:51,2.159s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 10:45:51,05-04-2024 10:45:53,2.352s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,05-04-2024 10:45:53,05-04-2024 10:45:55,1.987s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,05-04-2024 10:45:55,05-04-2024 10:45:56,1.216s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:45:56,05-04-2024 10:45:59,3.014s,PASSED
