Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 13:56:01,15-04-2024 13:58:47,2m - 46.419s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 13:56:02,15-04-2024 13:58:47,2m - 45.778s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:56:02,15-04-2024 13:58:26,2m - 23.398s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:58:26,15-04-2024 13:58:29,3.031s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:58:29,15-04-2024 13:58:33,4.164s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:58:33,15-04-2024 13:58:38,4.817s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 13:58:38,15-04-2024 13:58:42,4.127s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 13:58:42,15-04-2024 13:58:44,2.399s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:58:44,15-04-2024 13:58:47,3.029s,PASSED
