Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,05-04-2024 11:32:56,05-04-2024 11:33:43,46.483s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,05-04-2024 11:32:57,05-04-2024 11:33:43,46.219s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 11:32:57,05-04-2024 11:33:28,31.112s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:33:28,05-04-2024 11:33:31,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 11:33:31,05-04-2024 11:33:34,2.437s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 11:33:34,05-04-2024 11:33:36,2.517s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,05-04-2024 11:33:36,05-04-2024 11:33:38,2.260s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,05-04-2024 11:33:38,05-04-2024 11:33:40,1.406s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:33:40,05-04-2024 11:33:43,3.015s,PASSED
