Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 15:27:17,15-04-2024 15:28:44,1m - 26.714s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 15:27:18,15-04-2024 15:28:44,1m - 26.214s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:27:19,15-04-2024 15:28:29,1m - 10.202s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:29,15-04-2024 15:28:32,3.022s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:28:32,15-04-2024 15:28:35,2.633s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 15:28:35,15-04-2024 15:28:37,2.424s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 15:28:37,15-04-2024 15:28:40,2.279s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 15:28:40,15-04-2024 15:28:41,1.456s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:41,15-04-2024 15:28:44,3.008s,PASSED
