Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 15:40:55,15-04-2024 15:42:37,1m - 42.127s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 15:40:55,15-04-2024 15:42:37,1m - 41.757s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:40:56,15-04-2024 15:42:22,1m - 25.773s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:42:22,15-04-2024 15:42:25,3.021s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:42:25,15-04-2024 15:42:27,2.488s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:42:27,15-04-2024 15:42:30,3.178s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 15:42:30,15-04-2024 15:42:33,2.190s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 15:42:33,15-04-2024 15:42:34,1.388s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:42:34,15-04-2024 15:42:37,3.007s,PASSED
