Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,05-04-2024 11:30:57,05-04-2024 11:31:41,44.613s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,05-04-2024 11:30:57,05-04-2024 11:31:41,44.280s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 11:30:57,05-04-2024 11:31:26,29.181s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:31:26,05-04-2024 11:31:30,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 11:31:30,05-04-2024 11:31:32,2.399s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 11:31:32,05-04-2024 11:31:35,2.866s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,05-04-2024 11:31:35,05-04-2024 11:31:37,2.013s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,05-04-2024 11:31:37,05-04-2024 11:31:38,1.372s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:31:38,05-04-2024 11:31:41,3.008s,PASSED
