Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 10:40:38,05-04-2024 10:41:21,42.888s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 10:40:38,05-04-2024 10:41:21,42.683s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:40:39,05-04-2024 10:41:07,28.411s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:41:07,05-04-2024 10:41:10,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:41:10,05-04-2024 10:41:12,2.213s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 10:41:12,05-04-2024 10:41:15,2.502s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,05-04-2024 10:41:15,05-04-2024 10:41:17,1.983s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,05-04-2024 10:41:17,05-04-2024 10:41:18,1.242s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:41:18,05-04-2024 10:41:21,3.013s,PASSED
