Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 15:42:56,15-04-2024 15:44:04,1m - 7.515s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 15:42:56,15-04-2024 15:44:04,1m - 7.157s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:42:57,15-04-2024 15:43:47,50.058s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:47,15-04-2024 15:43:50,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:43:50,15-04-2024 15:43:53,2.510s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:43:53,15-04-2024 15:43:57,4.402s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 15:43:57,15-04-2024 15:43:59,2.198s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 15:43:59,15-04-2024 15:44:01,1.472s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:44:01,15-04-2024 15:44:04,3.005s,PASSED
