Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 08:38:24,05-04-2024 08:40:12,1m - 47.554s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 08:38:25,05-04-2024 08:40:12,1m - 47.135s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 08:38:25,05-04-2024 08:39:57,1m - 31.832s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:57,05-04-2024 08:40:00,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 08:40:00,05-04-2024 08:40:03,2.464s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 08:40:03,05-04-2024 08:40:05,2.627s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,05-04-2024 08:40:05,05-04-2024 08:40:07,1.994s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,05-04-2024 08:40:07,05-04-2024 08:40:09,1.334s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:40:09,05-04-2024 08:40:12,3.004s,PASSED
