Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 14:35:49,15-04-2024 14:37:18,1m - 28.612s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 14:35:50,15-04-2024 14:37:18,1m - 28.374s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:35:50,15-04-2024 14:37:04,1m - 13.452s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:37:04,15-04-2024 14:37:07,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:37:07,15-04-2024 14:37:09,2.281s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 14:37:09,15-04-2024 14:37:12,2.693s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,15-04-2024 14:37:12,15-04-2024 14:37:14,2.071s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,15-04-2024 14:37:14,15-04-2024 14:37:15,1.360s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:37:15,15-04-2024 14:37:18,3.011s,PASSED
