Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 15:41:01,15-04-2024 15:42:36,1m - 35.332s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 15:41:01,15-04-2024 15:42:36,1m - 34.510s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:41:04,15-04-2024 15:42:22,1m - 17.664s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:42:22,15-04-2024 15:42:25,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:42:25,15-04-2024 15:42:27,2.396s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:42:27,15-04-2024 15:42:29,2.419s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,15-04-2024 15:42:29,15-04-2024 15:42:31,1.989s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,15-04-2024 15:42:31,15-04-2024 15:42:33,1.495s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:42:33,15-04-2024 15:42:36,3.017s,PASSED
