Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 15:00:42,15-04-2024 15:01:55,1m - 13.480s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 15:00:42,15-04-2024 15:01:55,1m - 13.225s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:00:42,15-04-2024 15:01:40,58.155s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:01:40,15-04-2024 15:01:43,3.013s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:01:43,15-04-2024 15:01:46,2.469s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:01:46,15-04-2024 15:01:49,2.655s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 15:01:49,15-04-2024 15:01:51,2.079s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 15:01:51,15-04-2024 15:01:52,1.382s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:01:52,15-04-2024 15:01:55,3.008s,PASSED
