Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 15:42:06,15-04-2024 15:43:42,1m - 35.672s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 15:42:07,15-04-2024 15:43:42,1m - 35.329s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:42:08,15-04-2024 15:43:28,1m - 20.041s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:28,15-04-2024 15:43:31,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:43:31,15-04-2024 15:43:33,2.502s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:43:33,15-04-2024 15:43:35,1.978s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,15-04-2024 15:43:35,15-04-2024 15:43:38,2.458s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,15-04-2024 15:43:38,15-04-2024 15:43:39,1.356s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:39,15-04-2024 15:43:42,3.011s,PASSED
