Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 15:27:06,15-04-2024 15:28:38,1m - 31.776s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 15:27:07,15-04-2024 15:28:38,1m - 31.005s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:27:08,15-04-2024 15:28:23,1m - 14.663s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:23,15-04-2024 15:28:26,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:28:26,15-04-2024 15:28:28,2.517s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:28:28,15-04-2024 15:28:31,2.992s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,15-04-2024 15:28:31,15-04-2024 15:28:33,2.173s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,15-04-2024 15:28:33,15-04-2024 15:28:35,1.577s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:35,15-04-2024 15:28:38,3.018s,PASSED
