Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 11:50:35,15-04-2024 11:52:11,1m - 36.178s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 11:50:35,15-04-2024 11:52:11,1m - 35.900s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:50:36,15-04-2024 11:51:44,1m - 7.967s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:51:44,15-04-2024 11:51:47,3.015s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:51:47,15-04-2024 11:52:00,13.250s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 11:52:00,15-04-2024 11:52:04,3.799s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,15-04-2024 11:52:04,15-04-2024 11:52:07,3.073s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,15-04-2024 11:52:07,15-04-2024 11:52:08,1.353s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:08,15-04-2024 11:52:11,3.011s,PASSED
