Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.6312.88,,,04-04-2024 16:27:11,04-04-2024 16:27:50,38.555s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.6312.88,,,04-04-2024 16:27:11,04-04-2024 16:27:50,38.367s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.88,,,04-04-2024 16:27:12,04-04-2024 16:27:38,26.880s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:27:38,04-04-2024 16:27:41,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.6312.88,,,04-04-2024 16:27:41,04-04-2024 16:27:43,1.896s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.6312.88,,,04-04-2024 16:27:43,04-04-2024 16:27:45,1.434s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.6312.88,,,04-04-2024 16:27:45,04-04-2024 16:27:46,1.498s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.6312.88,,,04-04-2024 16:27:46,04-04-2024 16:27:47,0.391s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:27:47,04-04-2024 16:27:50,3.017s,PASSED
