Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,04-04-2024 16:19:28,04-04-2024 16:20:09,40.569s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,04-04-2024 16:19:28,04-04-2024 16:20:09,40.411s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,04-04-2024 16:19:28,04-04-2024 16:19:54,25.610s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:19:54,04-04-2024 16:19:57,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,04-04-2024 16:19:57,04-04-2024 16:19:59,2.225s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,04-04-2024 16:19:59,04-04-2024 16:20:02,2.380s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,04-04-2024 16:20:02,04-04-2024 16:20:04,2.207s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,04-04-2024 16:20:04,04-04-2024 16:20:06,1.720s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:20:06,04-04-2024 16:20:09,3.004s,PASSED
