Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 09:36:11,15-04-2024 09:37:53,1m - 42.113s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 09:36:12,15-04-2024 09:37:53,1m - 41.119s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 09:36:14,15-04-2024 09:37:38,1m - 23.624s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:38,15-04-2024 09:37:41,3.022s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 09:37:41,15-04-2024 09:37:44,2.984s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 09:37:44,15-04-2024 09:37:46,2.503s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 09:37:46,15-04-2024 09:37:48,2.248s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 09:37:48,15-04-2024 09:37:50,1.362s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:50,15-04-2024 09:37:53,3.014s,PASSED
