Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 15:27:51,15-04-2024 15:29:29,1m - 37.850s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 15:27:51,15-04-2024 15:29:29,1m - 37.614s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:27:52,15-04-2024 15:29:13,1m - 21.477s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:13,15-04-2024 15:29:16,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:29:16,15-04-2024 15:29:19,2.601s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 15:29:19,15-04-2024 15:29:22,2.982s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,15-04-2024 15:29:22,15-04-2024 15:29:25,3.038s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,15-04-2024 15:29:25,15-04-2024 15:29:26,0.948s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:26,15-04-2024 15:29:29,3.018s,PASSED
