Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 15:26:56,15-04-2024 15:28:22,1m - 26.160s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 15:26:56,15-04-2024 15:28:22,1m - 25.655s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:26:57,15-04-2024 15:28:07,1m - 9.825s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:07,15-04-2024 15:28:10,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:28:10,15-04-2024 15:28:12,2.595s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:28:12,15-04-2024 15:28:15,2.776s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 15:28:15,15-04-2024 15:28:17,2.234s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 15:28:17,15-04-2024 15:28:19,1.502s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:19,15-04-2024 15:28:22,3.019s,PASSED
