Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 09:25:45,05-04-2024 09:26:30,44.828s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 09:25:46,05-04-2024 09:26:30,44.517s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:25:46,05-04-2024 09:26:16,29.307s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:26:16,05-04-2024 09:26:19,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:26:19,05-04-2024 09:26:21,2.341s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 09:26:21,05-04-2024 09:26:24,2.807s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,05-04-2024 09:26:24,05-04-2024 09:26:26,2.077s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,05-04-2024 09:26:26,05-04-2024 09:26:27,1.491s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:26:27,05-04-2024 09:26:30,3.012s,PASSED
