Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 10:46:13,05-04-2024 10:46:57,44.101s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 10:46:13,05-04-2024 10:46:57,43.917s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:46:13,05-04-2024 10:46:44,30.925s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:46:44,05-04-2024 10:46:47,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:46:47,05-04-2024 10:46:49,2.139s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 10:46:49,05-04-2024 10:46:52,2.271s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,05-04-2024 10:46:52,05-04-2024 10:46:54,1.883s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,05-04-2024 10:46:54,05-04-2024 10:46:54,0.385s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:46:54,05-04-2024 10:46:57,3.007s,PASSED
