Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 08:38:33,05-04-2024 08:39:44,1m - 11.697s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 08:38:33,05-04-2024 08:39:44,1m - 11.327s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 08:38:34,05-04-2024 08:39:30,55.960s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:30,05-04-2024 08:39:33,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 08:39:33,05-04-2024 08:39:35,2.294s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 08:39:35,05-04-2024 08:39:38,2.713s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,05-04-2024 08:39:38,05-04-2024 08:39:40,1.993s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,05-04-2024 08:39:40,05-04-2024 08:39:41,1.457s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:41,05-04-2024 08:39:44,3.008s,PASSED
