Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,04-04-2024 16:18:35,04-04-2024 16:19:16,41.226s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,04-04-2024 16:18:35,04-04-2024 16:19:16,41.048s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,04-04-2024 16:18:36,04-04-2024 16:19:02,26.669s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:19:02,04-04-2024 16:19:05,3.004s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,04-04-2024 16:19:05,04-04-2024 16:19:07,2.187s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,04-04-2024 16:19:07,04-04-2024 16:19:10,2.580s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,04-04-2024 16:19:10,04-04-2024 16:19:12,2.009s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,04-04-2024 16:19:12,04-04-2024 16:19:13,1.379s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:19:13,04-04-2024 16:19:16,3.006s,PASSED
