Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 11:51:03,15-04-2024 11:52:56,1m - 52.416s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 11:51:03,15-04-2024 11:52:56,1m - 52.121s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:51:04,15-04-2024 11:52:41,1m - 36.817s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:41,15-04-2024 11:52:44,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:52:44,15-04-2024 11:52:46,2.435s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 11:52:46,15-04-2024 11:52:49,2.358s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 11:52:49,15-04-2024 11:52:51,2.220s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 11:52:51,15-04-2024 11:52:53,1.456s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:53,15-04-2024 11:52:56,3.008s,PASSED
