Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 14:36:01,15-04-2024 14:37:19,1m - 18.827s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 14:36:01,15-04-2024 14:37:19,1m - 18.399s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:36:02,15-04-2024 14:37:06,1m - 3.864s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:37:06,15-04-2024 14:37:09,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:37:09,15-04-2024 14:37:11,2.316s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 14:37:11,15-04-2024 14:37:13,2.078s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 14:37:13,15-04-2024 14:37:15,2.097s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 14:37:15,15-04-2024 14:37:16,1.357s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:37:16,15-04-2024 14:37:19,3.005s,PASSED
