Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 14:34:09,15-04-2024 14:35:35,1m - 26.268s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 14:34:09,15-04-2024 14:35:35,1m - 25.830s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:34:10,15-04-2024 14:35:19,1m - 9.392s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:19,15-04-2024 14:35:22,3.076s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:35:22,15-04-2024 14:35:25,2.600s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 14:35:25,15-04-2024 14:35:27,2.460s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 14:35:27,15-04-2024 14:35:30,3.047s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 14:35:30,15-04-2024 14:35:32,1.426s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:32,15-04-2024 14:35:35,3.014s,PASSED
