Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,15-04-2024 15:26:40,15-04-2024 15:27:47,1m - 7.276s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,15-04-2024 15:26:41,15-04-2024 15:27:47,1m - 6.799s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:26:41,15-04-2024 15:27:31,50.226s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:27:31,15-04-2024 15:27:34,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:27:34,15-04-2024 15:27:37,2.481s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,15-04-2024 15:27:37,15-04-2024 15:27:41,3.837s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,15-04-2024 15:27:41,15-04-2024 15:27:43,2.124s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,15-04-2024 15:27:43,15-04-2024 15:27:44,1.402s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:27:44,15-04-2024 15:27:47,3.017s,PASSED
