Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 13:35:42,15-04-2024 13:37:15,1m - 32.185s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 13:35:43,15-04-2024 13:37:15,1m - 31.365s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:35:45,15-04-2024 13:36:59,1m - 14.894s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:36:59,15-04-2024 13:37:02,3.006s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:37:02,15-04-2024 13:37:05,2.760s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:37:05,15-04-2024 13:37:08,3.046s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 13:37:08,15-04-2024 13:37:10,2.185s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 13:37:10,15-04-2024 13:37:12,1.216s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:12,15-04-2024 13:37:15,3.005s,PASSED
