Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Reports,Chrome 123.0.0.0,,,16-04-2024 09:26:20,16-04-2024 09:27:01,40.662s,PASSED
,,,,,,,
Test Cases/Menu_PIM/Navigate_Report,Chrome 123.0.0.0,,,16-04-2024 09:26:20,16-04-2024 09:27:01,40.437s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,16-04-2024 09:26:21,16-04-2024 09:26:49,28.165s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:26:49,16-04-2024 09:26:52,3.009s,PASSED
"click(findTestObject(""F_Menu_PIM/menu_pim""))",Chrome 123.0.0.0,,,16-04-2024 09:26:52,16-04-2024 09:26:54,2.202s,PASSED
"click(findTestObject(""F_Menu_PIM/tab_reports""))",Chrome 123.0.0.0,,,16-04-2024 09:26:54,16-04-2024 09:26:56,2.367s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Employee Reports"")",Chrome 123.0.0.0,,,16-04-2024 09:26:56,16-04-2024 09:26:58,1.338s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:26:58,16-04-2024 09:27:01,3.014s,PASSED
