Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 09:37:16,15-04-2024 09:38:27,1m - 11.568s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 09:37:16,15-04-2024 09:38:27,1m - 11.214s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 09:37:17,15-04-2024 09:38:12,55.527s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:38:12,15-04-2024 09:38:15,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 09:38:15,15-04-2024 09:38:18,2.296s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 09:38:18,15-04-2024 09:38:20,2.711s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,15-04-2024 09:38:20,15-04-2024 09:38:22,2.216s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,15-04-2024 09:38:22,15-04-2024 09:38:24,1.606s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:38:24,15-04-2024 09:38:27,3.029s,PASSED
