Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 13:37:46,15-04-2024 13:39:10,1m - 24.130s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 13:37:46,15-04-2024 13:39:10,1m - 23.603s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:37:47,15-04-2024 13:38:55,1m - 8.266s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:38:55,15-04-2024 13:38:58,3.006s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:38:58,15-04-2024 13:39:01,2.385s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 13:39:01,15-04-2024 13:39:04,2.855s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 13:39:04,15-04-2024 13:39:06,2.136s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 13:39:06,15-04-2024 13:39:07,1.037s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:39:07,15-04-2024 13:39:10,3.010s,PASSED
