Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,05-04-2024 11:26:40,05-04-2024 11:27:33,52.682s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,05-04-2024 11:26:40,05-04-2024 11:27:33,52.403s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 11:26:41,05-04-2024 11:27:17,36.154s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:27:17,05-04-2024 11:27:20,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 11:27:20,05-04-2024 11:27:22,2.513s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,05-04-2024 11:27:22,05-04-2024 11:27:25,2.595s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,05-04-2024 11:27:25,05-04-2024 11:27:27,2.540s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,05-04-2024 11:27:27,05-04-2024 11:27:30,2.130s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:27:30,05-04-2024 11:27:33,3.016s,PASSED
