Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,13-04-2024 18:43:43,13-04-2024 18:45:25,1m - 41.999s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,13-04-2024 18:43:44,13-04-2024 18:45:25,1m - 41.679s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:43:44,13-04-2024 18:45:08,1m - 23.321s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:45:08,13-04-2024 18:45:11,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:45:11,13-04-2024 18:45:16,5.047s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,13-04-2024 18:45:16,13-04-2024 18:45:19,3.088s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,13-04-2024 18:45:19,13-04-2024 18:45:21,2.370s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,13-04-2024 18:45:21,13-04-2024 18:45:22,1.301s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:45:22,13-04-2024 18:45:25,3.015s,PASSED
