Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_EmployeeList,Chrome 123.0.0.0,,,16-04-2024 09:39:57,16-04-2024 09:40:58,1m - 1.234s,PASSED
,,,,,,,
Test Cases/Menu_PIM/Navigate_EmployeeList,Chrome 123.0.0.0,,,16-04-2024 09:39:57,16-04-2024 09:40:58,1m - 0.824s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,16-04-2024 09:39:58,16-04-2024 09:40:45,46.833s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:40:45,16-04-2024 09:40:48,3.015s,PASSED
"click(findTestObject(""F_Menu_PIM/menu_pim""))",Chrome 123.0.0.0,,,16-04-2024 09:40:48,16-04-2024 09:40:50,2.165s,PASSED
"click(findTestObject(""F_Menu_PIM/tab_employeeList""))",Chrome 123.0.0.0,,,16-04-2024 09:40:50,16-04-2024 09:40:53,3.151s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Employee Information"")",Chrome 123.0.0.0,,,16-04-2024 09:40:53,16-04-2024 09:40:55,1.711s,PASSED
delay(3),Chrome 123.0.0.0,,,16-04-2024 09:40:55,16-04-2024 09:40:58,3.016s,PASSED
