Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,05-04-2024 10:48:58,05-04-2024 10:49:39,41.010s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,05-04-2024 10:48:58,05-04-2024 10:49:39,40.827s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:48:58,05-04-2024 10:49:25,26.673s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:49:25,05-04-2024 10:49:28,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:49:28,05-04-2024 10:49:30,2.159s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 10:49:30,05-04-2024 10:49:33,2.383s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,05-04-2024 10:49:33,05-04-2024 10:49:35,1.987s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,05-04-2024 10:49:35,05-04-2024 10:49:36,1.324s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:49:36,05-04-2024 10:49:39,3.013s,PASSED
