Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 13:58:39,15-04-2024 14:00:01,1m - 22.853s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 13:58:39,15-04-2024 14:00:01,1m - 22.478s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:58:40,15-04-2024 13:59:47,1m - 7.348s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:59:47,15-04-2024 13:59:50,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:59:50,15-04-2024 13:59:52,2.258s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 13:59:52,15-04-2024 13:59:55,2.793s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,15-04-2024 13:59:55,15-04-2024 13:59:57,2.195s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,15-04-2024 13:59:57,15-04-2024 13:59:58,1.172s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:59:58,15-04-2024 14:00:01,3.008s,PASSED
