Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,05-04-2024 08:38:20,05-04-2024 08:39:14,54.687s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,05-04-2024 08:38:20,05-04-2024 08:39:14,54.228s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 08:38:21,05-04-2024 08:39:00,38.279s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:00,05-04-2024 08:39:03,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 08:39:03,05-04-2024 08:39:05,2.364s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 08:39:05,05-04-2024 08:39:08,2.838s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,05-04-2024 08:39:08,05-04-2024 08:39:10,2.035s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,05-04-2024 08:39:10,05-04-2024 08:39:11,1.366s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:11,05-04-2024 08:39:14,3.012s,PASSED
