Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.6312.88,,,04-04-2024 16:28:46,04-04-2024 16:29:22,35.260s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.6312.88,,,04-04-2024 16:28:47,04-04-2024 16:29:22,35.067s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.88,,,04-04-2024 16:28:47,04-04-2024 16:29:10,23.187s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:29:10,04-04-2024 16:29:13,3.004s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.6312.88,,,04-04-2024 16:29:13,04-04-2024 16:29:15,2.224s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.6312.88,,,04-04-2024 16:29:15,04-04-2024 16:29:17,1.445s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.6312.88,,,04-04-2024 16:29:17,04-04-2024 16:29:18,1.568s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.6312.88,,,04-04-2024 16:29:18,04-04-2024 16:29:19,0.402s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:29:19,04-04-2024 16:29:22,3.009s,PASSED
