Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 15:41:58,15-04-2024 15:43:44,1m - 46.781s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 15:41:58,15-04-2024 15:43:44,1m - 46.530s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:41:58,15-04-2024 15:43:29,1m - 30.756s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:29,15-04-2024 15:43:32,3.021s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:43:32,15-04-2024 15:43:35,2.533s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 15:43:35,15-04-2024 15:43:38,2.910s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,15-04-2024 15:43:38,15-04-2024 15:43:40,2.445s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,15-04-2024 15:43:40,15-04-2024 15:43:41,1.421s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:41,15-04-2024 15:43:44,3.018s,PASSED
